,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2019-09-08,NWE,,PIT,"W, 33-3",,1,1,22,22.0,0,100.0,22.0,8,11.4,0,0.0,0,0.0
1,1.0,,2.0,2.0,2019-09-15,NWE,@,MIA,"W, 43-0",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2.0,2.0,3.0,3.0,2019-09-22,NWE,,NYJ,"W, 30-14",,3,2,38,19.0,0,66.7,12.7,48,63.2,0,0.0,0,0.0
3,3.0,3.0,4.0,4.0,2019-09-29,NWE,@,BUF,"W, 16-10",,0,0,0,,0,,,4,6.3,0,0.0,0,0.0
4,4.0,4.0,5.0,5.0,2019-10-06,NWE,@,WAS,"W, 33-7",,2,1,6,6.0,0,50.0,3.0,35,45.5,0,0.0,0,0.0
5,5.0,5.0,6.0,6.0,2019-10-10,NWE,,NYG,"W, 35-14",,4,4,54,13.5,0,100.0,13.5,56,69.1,0,0.0,0,0.0
6,6.0,6.0,7.0,7.0,2019-10-21,NWE,@,NYJ,"W, 33-0",,5,5,47,9.4,0,100.0,9.4,42,51.2,0,0.0,1,4.0
7,7.0,7.0,8.0,8.0,2019-10-27,NWE,,CLE,"W, 27-13",,2,1,5,5.0,0,50.0,2.5,25,36.2,0,0.0,1,3.4
8,8.0,8.0,9.0,9.0,2019-11-03,NWE,@,BAL,"L, 20-37",,0,0,0,,0,,,1,1.5,0,0.0,0,0.0
9,9.0,9.0,10.0,11.0,2019-11-17,NWE,@,PHI,"W, 17-10",,2,1,7,7.0,0,50.0,3.5,19,25.7,0,0.0,0,0.0
10,10.0,10.0,11.0,12.0,2019-11-24,NWE,,DAL,"W, 13-9",*,9,4,74,18.5,0,44.4,8.2,52,76.5,0,0.0,0,0.0
11,11.0,11.0,12.0,13.0,2019-12-01,NWE,@,HOU,"L, 22-28",,7,3,46,15.3,0,42.9,6.6,61,70.9,0,0.0,0,0.0
12,12.0,12.0,13.0,14.0,2019-12-08,NWE,,KAN,"L, 16-23",,3,1,35,35.0,0,33.3,11.7,37,56.1,0,0.0,0,0.0
13,13.0,13.0,14.0,15.0,2019-12-15,NWE,@,CIN,"W, 34-13",,0,0,0,,0,,,7,10.8,0,0.0,0,0.0
14,14.0,14.0,15.0,16.0,2019-12-21,NWE,,BUF,"W, 24-17",,3,3,25,8.3,0,100.0,8.3,14,19.2,0,0.0,0,0.0
15,15.0,15.0,16.0,17.0,2019-12-29,NWE,,MIA,"L, 24-27",,0,0,0,,0,,,7,11.5,0,0.0,0,0.0
16,,,,,,,,,11-4,,41,26,359,13.8,0,63.4,8.8,416,38.6,0,0.0,2,0.5
