,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2025-09-07,BUF,,BAL,"W, 41-40",,1,2,0,2.0,1,1,-1,-1.0,0,100.0,-1.0,0.0,0,0,0,0,0,0,10,11.8,0,0.0,7,20.0
1,2.0,19.0,2.0,2.0,2025-09-14,BUF,@,NYJ,"W, 30-10",,9,24,0,2.7,0,0,0,,0,,,0.0,0,0,0,0,0,0,20,26.7,0,0.0,4,14.3
2,3.0,20.0,3.0,3.0,2025-09-18,BUF,,MIA,"W, 31-21",,0,0,0,,1,0,0,,0,0.0,0.0,0.0,1,0,1,0,0,0,4,6.7,0,0.0,9,34.6
3,,,,,,,,,3-0,,10,26,0,2.6,2,1,-1,-1.0,0,50.0,-0.5,0.0,1,0,1,0,0,0,34,15.5,0,0.0,20,22.5
