,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,58.0,1.0,1.0,2024-09-08,CLE,,DAL,"L, 17-33",*,8,3,25,8.3,1,37.5,3.1,62,81.6,0,0.0,0,0.0
1,2.0,59.0,2.0,2.0,2024-09-15,CLE,@,JAX,"W, 18-13",,6,5,73,14.6,0,83.3,12.2,57,79.2,0,0.0,0,0.0
2,3.0,60.0,3.0,3.0,2024-09-22,CLE,,NYG,"L, 15-21",*,7,4,27,6.8,0,57.1,3.9,60,89.6,0,0.0,0,0.0
3,4.0,61.0,4.0,4.0,2024-09-29,CLE,@,LVR,"L, 16-20",*,9,6,72,12.0,0,66.7,8.0,51,86.4,0,0.0,0,0.0
4,5.0,62.0,5.0,5.0,2024-10-06,CLE,@,WAS,"L, 13-34",*,3,1,16,16.0,0,33.3,5.3,47,75.8,0,0.0,0,0.0
5,6.0,63.0,6.0,6.0,2024-10-13,CLE,@,PHI,"L, 16-20",*,3,1,35,35.0,0,33.3,11.7,52,91.2,0,0.0,0,0.0
6,7.0,64.0,7.0,7.0,2024-10-20,CLE,,CIN,"L, 14-21",*,6,1,18,18.0,0,16.7,3.0,80,95.2,0,0.0,0,0.0
7,8.0,65.0,8.0,8.0,2024-10-27,CLE,,BAL,"W, 29-24",*,8,5,79,15.8,0,62.5,9.9,67,97.1,0,0.0,0,0.0
8,9.0,66.0,9.0,9.0,2024-11-03,CLE,,LAC,"L, 10-27",*,11,7,73,10.4,0,63.6,6.6,79,100.0,0,0.0,0,0.0
9,10.0,67.0,10.0,11.0,2024-11-17,CLE,@,NOR,"L, 14-35",*,11,6,142,23.7,1,54.5,12.9,62,84.9,0,0.0,0,0.0
10,11.0,68.0,11.0,12.0,2024-11-21,CLE,,PIT,"W, 24-19",*,6,6,85,14.2,0,100.0,14.2,48,82.8,0,0.0,0,0.0
11,12.0,69.0,12.0,13.0,2024-12-02,CLE,@,DEN,"L, 32-41",*,13,9,235,26.1,1,69.2,18.1,78,90.7,0,0.0,0,0.0
12,13.0,70.0,13.0,14.0,2024-12-08,CLE,@,PIT,"L, 14-27",*,6,5,64,12.8,1,83.3,10.7,66,91.7,0,0.0,0,0.0
13,14.0,71.0,14.0,15.0,2024-12-15,CLE,,KAN,"L, 7-21",*,14,11,108,9.8,0,78.6,7.7,59,95.2,0,0.0,0,0.0
14,15.0,72.0,15.0,16.0,2024-12-22,CLE,@,CIN,"L, 6-24",*,3,2,20,10.0,0,66.7,6.7,60,90.9,0,0.0,0,0.0
15,16.0,73.0,16.0,17.0,2024-12-29,CLE,,MIA,"L, 3-20",*,18,12,94,7.8,0,66.7,5.2,77,97.5,0,0.0,0,0.0
16,17.0,74.0,17.0,18.0,2025-01-04,CLE,@,BAL,"L, 10-35",*,13,6,63,10.5,0,46.2,4.8,56,94.9,0,0.0,0,0.0
17,,,,,,,,,3-14,,145,90,1229,13.7,4,62.1,8.5,1061,89.9,0,0.0,0,0.0
