,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,27.0,1.0,1.0,2022-09-12,DEN,@,SEA,"L, 16-17",*,7,4,102,25.5,1,57.1,14.6,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,59,89.4,0,0.0,0,0.0
1,2.0,28.0,2.0,2.0,2022-09-18,DEN,,HOU,"W, 16-9",*,3,1,11,11.0,0,33.3,3.7,1,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,13.9,0,0.0,0,0.0
2,3.0,29.0,3.0,3.0,2022-09-25,DEN,,SFO,"W, 11-10",*,6,2,17,8.5,0,33.3,2.8,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,44,59.5,0,0.0,0,0.0
3,4.0,30.0,4.0,4.0,2022-10-02,DEN,@,LVR,"L, 23-32",*,5,4,53,13.3,1,80.0,10.6,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,47,88.7,0,0.0,0,0.0
4,5.0,31.0,5.0,5.0,2022-10-06,DEN,,IND,"L, 9-12 (OT)",*,8,3,53,17.7,0,37.5,6.6,0,0,0,,0.0,1,1,0,0,0,0,0,0,0,0,0,0,61,83.6,0,0.0,0,0.0
5,6.0,32.0,6.0,6.0,2022-10-17,DEN,@,LAC,"L, 16-19 (OT)",*,7,3,54,18.0,0,42.9,7.7,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,53,91.4,0,0.0,0,0.0
6,7.0,33.0,7.0,7.0,2022-10-23,DEN,,NYJ,"L, 9-16",*,11,7,96,13.7,0,63.6,8.7,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70,88.6,0,0.0,0,0.0
7,8.0,34.0,8.0,8.0,2022-10-30,DEN,@,JAX,"W, 21-17",*,7,6,63,10.5,1,85.7,9.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,52,85.2,0,0.0,0,0.0
8,9.0,35.0,9.0,10.0,2022-11-13,DEN,@,TEN,"L, 10-17",*,1,0,0,,0,0.0,0.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3,0,0.0,0,0.0
9,9.0,,10.0,11.0,2022-11-20,DEN,,LVR,"L, 16-22 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,9.0,,11.0,12.0,2022-11-27,DEN,@,CAR,"L, 10-23",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,10.0,36.0,12.0,13.0,2022-12-04,DEN,@,BAL,"L, 9-10",,4,4,65,16.3,0,100.0,16.3,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,37.7,0,0.0,0,0.0
12,11.0,37.0,13.0,14.0,2022-12-11,DEN,,KAN,"L, 28-34",*,9,8,73,9.1,3,88.9,8.1,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,83.3,0,0.0,0,0.0
13,12.0,38.0,14.0,15.0,2022-12-18,DEN,,ARI,"W, 24-15",*,8,7,76,10.9,0,87.5,9.5,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,51,73.9,0,0.0,0,0.0
14,13.0,39.0,15.0,16.0,2022-12-25,DEN,@,LAR,"L, 14-51",*,10,6,117,19.5,0,60.0,11.7,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,89.6,0,0.0,0,0.0
15,14.0,40.0,16.0,17.0,2023-01-01,DEN,@,KAN,"L, 24-27",*,8,7,38,5.4,0,87.5,4.8,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,62,88.6,0,0.0,0,0.0
16,15.0,41.0,17.0,18.0,2023-01-08,DEN,,LAC,"W, 31-28",*,6,5,154,30.8,0,83.3,25.7,3,39,0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,63,96.9,0,0.0,0,0.0
17,,,,,,,,,5-10,,100,67,972,14.5,6,67.0,9.7,4,40,0,10.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,713,70.5,0,0.0,0,0.0
