,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,21,PIT,NFL,WR,17,12,84,52,801,15.4,4,38,48.8,42,3.1,47.1,61.9,9.5,3,24,1,2,66.7,22,8.0,1.4,0.2,55,15.0,825,5,0,7,
1,2023,22,PIT,NFL,WR,17,16,106,63,1140,18.1,5,42,50.9,86,3.7,67.1,59.4,10.8,3,18,0,2,66.7,16,6.0,1.1,0.2,66,17.5,1158,5,3,10,
2,2024,23,PIT,NFL,WR,14,12,103,59,900,15.3,3,37,44.7,44,4.2,64.3,57.3,8.7,2,-6,0,0,50.0,4,-3.0,-0.4,0.1,61,14.7,894,3,1,8,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,48,40,293,174,2841,16.3,12,117,48.1,86,3.6,59.2,59.4,9.7,8,36,1,4,62.5,22,4.5,0.8,0.2,182,15.8,2877,13,4,25,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,14,104,62,1006,16.3,4,41,48.1,86,3.6,59.2,59.4,9.7,3,13,0,1,62.5,22,4.5,0.8,0.2,64,5.6,1019,5,1,9,
