,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2019-09-08,SFO,@,TAM,"W, 31-17",*,3,3,17,5.7,0,100.0,5.7,0,0,0,,1,1,0,0,0,0,59,88.1,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2019-09-15,SFO,@,CIN,"W, 41-17",*,7,5,86,17.2,1,71.4,12.3,2,7,0,3.5,0,0,0,0,0,0,27,38.6,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2019-09-22,SFO,,PIT,"W, 24-20",,4,3,44,14.7,0,75.0,11.0,0,0,0,,0,0,0,0,0,0,41,51.9,0,0.0,0,0.0
3,4.0,4.0,4.0,5.0,2019-10-07,SFO,,CLE,"W, 31-3",,3,1,3,3.0,0,33.3,1.0,0,0,0,,0,0,0,0,0,0,35,46.7,0,0.0,0,0.0
4,5.0,5.0,5.0,6.0,2019-10-13,SFO,@,LAR,"W, 20-7",,5,3,18,6.0,0,60.0,3.6,1,1,0,1.0,0,0,0,0,0,0,47,61.0,0,0.0,0,0.0
5,5.0,,6.0,7.0,2019-10-20,SFO,@,WAS,"W, 9-0",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,6.0,6.0,7.0,8.0,2019-10-27,SFO,,CAR,"W, 51-13",*,3,3,19,6.3,0,100.0,6.3,2,29,1,14.5,0,0,0,0,0,0,45,69.2,0,0.0,0,0.0
7,7.0,7.0,8.0,9.0,2019-10-31,SFO,@,ARI,"W, 28-25",*,7,4,40,10.0,0,57.1,5.7,0,0,0,,0,0,0,0,0,0,45,64.3,0,0.0,0,0.0
8,8.0,8.0,9.0,10.0,2019-11-11,SFO,,SEA,"L, 24-27 (OT)",*,11,8,112,14.0,0,72.7,10.2,0,0,0,,0,0,0,0,0,0,70,84.3,0,0.0,0,0.0
9,9.0,9.0,10.0,11.0,2019-11-17,SFO,,ARI,"W, 36-26",*,10,8,134,16.8,0,80.0,13.4,0,0,0,,0,0,0,0,0,0,57,78.1,0,0.0,0,0.0
10,10.0,10.0,11.0,12.0,2019-11-24,SFO,,GNB,"W, 37-8",,2,2,50,25.0,1,100.0,25.0,0,0,0,,0,0,0,0,0,0,35,72.9,0,0.0,0,0.0
11,11.0,11.0,12.0,13.0,2019-12-01,SFO,@,BAL,"L, 17-20",*,4,2,41,20.5,1,50.0,10.3,1,20,0,20.0,0,0,0,0,0,0,55,96.5,0,0.0,0,0.0
12,12.0,12.0,13.0,14.0,2019-12-08,SFO,@,NOR,"W, 48-46",*,8,5,76,15.2,0,62.5,9.5,2,33,0,16.5,0,0,0,0,0,0,50,78.1,0,0.0,0,0.0
13,13.0,13.0,14.0,15.0,2019-12-15,SFO,,ATL,"L, 22-29",*,3,1,29,29.0,0,33.3,9.7,1,8,0,8.0,0,0,0,0,0,0,57,89.1,0,0.0,1,3.3
14,14.0,14.0,15.0,16.0,2019-12-21,SFO,,LAR,"W, 34-31",*,6,4,31,7.8,0,66.7,5.2,3,28,1,9.3,0,0,0,0,0,0,47,82.5,0,0.0,0,0.0
15,15.0,15.0,16.0,17.0,2019-12-29,SFO,@,SEA,"W, 26-21",*,5,5,102,20.4,0,100.0,20.4,2,33,1,16.5,1,0,0,1,0,0,39,78.0,0,0.0,0,0.0
16,,,,,,,,,12-3,,81,57,802,14.1,3,70.4,9.9,14,159,3,11.4,2,1,0,1,0,0,709,71.0,0,0.0,1,0.2
