,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,66.0,1.0,1.0,2024-09-08,ARI,@,BUF,"L, 28-34",*,21,31,67.7,162,1,0,5.2,5.87,91.1,4,16,5,57,0,11.4,1,1,0,0,0,0,61,100.0,0,0.0,0,0.0
1,2.0,67.0,2.0,2.0,2024-09-15,ARI,,LAR,"W, 41-10",*,17,21,81.0,266,3,0,12.7,15.52,158.3,1,8,5,59,0,11.8,0,0,0,0,0,0,60,90.9,0,0.0,0,0.0
2,3.0,68.0,3.0,3.0,2024-09-22,ARI,,DET,"L, 13-20",*,21,34,61.8,207,1,1,6.1,5.35,76.5,1,7,5,45,0,9.0,0,0,0,0,0,0,59,100.0,0,0.0,0,0.0
3,4.0,69.0,4.0,4.0,2024-09-29,ARI,,WAS,"L, 14-42",*,16,22,72.7,142,1,0,6.5,7.36,104.7,4,27,1,3,0,3.0,0,0,0,0,0,0,59,100.0,0,0.0,0,0.0
4,5.0,70.0,5.0,5.0,2024-10-06,ARI,@,SFO,"W, 24-23",*,19,30,63.3,195,1,1,6.5,5.67,79.2,1,6,7,83,1,11.9,1,0,0,0,0,0,58,100.0,0,0.0,0,0.0
5,6.0,71.0,6.0,6.0,2024-10-13,ARI,@,GNB,"L, 13-34",*,22,32,68.8,214,1,0,6.7,7.31,97.7,0,0,7,14,0,2.0,1,1,0,0,-3,0,58,100.0,0,0.0,0,0.0
6,7.0,72.0,7.0,7.0,2024-10-21,ARI,,LAC,"W, 17-15",*,14,26,53.8,145,1,1,5.6,4.62,67.0,0,0,6,64,1,10.7,0,0,0,0,0,0,54,94.7,0,0.0,0,0.0
7,8.0,73.0,8.0,8.0,2024-10-27,ARI,@,MIA,"W, 28-27",*,26,36,72.2,307,2,0,8.5,9.64,116.3,0,0,5,19,0,3.8,1,0,0,1,0,0,66,100.0,0,0.0,0,0.0
8,9.0,74.0,9.0,9.0,2024-11-03,ARI,,CHI,"W, 29-9",*,13,20,65.0,154,0,0,7.7,7.7,88.3,3,17,2,6,0,3.0,1,1,0,0,0,0,55,94.8,0,0.0,0,0.0
9,10.0,75.0,10.0,10.0,2024-11-10,ARI,,NYJ,"W, 31-6",*,22,24,91.7,266,1,0,11.1,11.92,126.7,1,7,3,21,2,7.0,1,0,0,1,0,0,52,88.1,0,0.0,0,0.0
10,11.0,76.0,11.0,12.0,2024-11-24,ARI,@,SEA,"L, 6-16",*,24,37,64.9,285,0,1,7.7,6.49,77.0,5,36,2,9,0,4.5,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
11,12.0,77.0,12.0,13.0,2024-12-01,ARI,@,MIN,"L, 22-23",*,31,45,68.9,260,1,2,5.8,4.22,72.5,1,8,7,48,0,6.9,1,0,0,1,0,0,82,100.0,0,0.0,0,0.0
12,13.0,78.0,13.0,14.0,2024-12-08,ARI,,SEA,"L, 18-30",*,25,38,65.8,259,2,2,6.8,5.5,80.9,2,24,3,16,0,5.3,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
13,14.0,79.0,14.0,15.0,2024-12-15,ARI,,NWE,"W, 30-17",*,23,30,76.7,224,0,0,7.5,7.47,97.1,0,0,5,11,0,2.2,0,0,0,0,0,0,63,90.0,0,0.0,0,0.0
14,15.0,80.0,15.0,16.0,2024-12-22,ARI,@,CAR,"L, 30-36 (OT)",*,20,32,62.5,202,1,1,6.3,5.53,77.9,3,26,8,63,1,7.9,1,1,0,0,-1,0,70,100.0,0,0.0,0,0.0
15,16.0,81.0,16.0,17.0,2024-12-28,ARI,@,LAR,"L, 9-13",*,33,48,68.8,321,1,2,6.7,5.23,76.8,4,38,4,32,0,8.0,0,0,0,0,0,0,79,100.0,0,0.0,0,0.0
16,17.0,82.0,17.0,18.0,2025-01-05,ARI,,SFO,"W, 47-24",*,25,35,71.4,242,4,0,6.9,9.2,128.5,0,0,3,22,0,7.3,0,0,0,0,0,0,60,92.3,0,0.0,0,0.0
17,,,,,,,,,8-9,,372,541,68.8,3851,21,11,7.1,6.98,93.5,30,220,78,572,5,7.3,8,4,0,3,-4,0,1065,97.2,0,0.0,0,0.0
