,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,47.0,1.0,1.0,2022-09-11,ARI,,KAN,"L, 21-44",*,22,34,64.7,193,2,0,5.7,6.85,99.3,2,18,5,29,0,5.8,0,0,0,1,0,0,57,87.7,0,0.0,0,0.0
1,2.0,48.0,2.0,2.0,2022-09-18,ARI,@,LVR,"W, 29-23 (OT)",*,31,49,63.3,277,1,1,5.7,5.14,76.7,1,7,5,28,1,5.6,0,0,0,0,0,0,87,100.0,0,0.0,0,0.0
2,3.0,49.0,3.0,3.0,2022-09-25,ARI,,LAR,"L, 12-20",*,37,58,63.8,314,0,0,5.4,5.41,77.8,2,19,2,8,0,4.0,1,0,0,1,0,0,83,100.0,0,0.0,0,0.0
3,4.0,50.0,4.0,4.0,2022-10-02,ARI,@,CAR,"W, 26-16",*,23,32,71.9,207,2,1,6.5,6.31,96.7,1,1,12,26,1,2.2,1,0,0,1,0,0,76,100.0,0,0.0,0,0.0
4,5.0,51.0,5.0,5.0,2022-10-09,ARI,,PHI,"L, 17-20",*,28,42,66.7,250,1,1,6.0,5.36,80.5,1,11,4,42,0,10.5,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0
5,6.0,52.0,6.0,6.0,2022-10-16,ARI,@,SEA,"L, 9-19",*,23,37,62.2,222,0,1,6.0,4.78,67.6,6,51,10,100,0,10.0,2,1,0,0,0,0,71,100.0,0,0.0,0,0.0
6,7.0,53.0,7.0,7.0,2022-10-20,ARI,,NOR,"W, 42-34",*,20,29,69.0,204,1,0,7.0,7.72,100.4,2,15,7,30,0,4.3,1,0,0,1,0,0,66,100.0,0,0.0,0,0.0
7,8.0,54.0,8.0,8.0,2022-10-30,ARI,@,MIN,"L, 26-34",*,31,44,70.5,326,3,2,7.4,6.73,95.5,4,29,6,36,0,6.0,1,0,0,1,5,0,78,100.0,0,0.0,0,0.0
8,9.0,55.0,9.0,9.0,2022-11-06,ARI,,SEA,"L, 21-31",*,25,35,71.4,175,2,0,5.0,6.14,101.5,5,35,8,60,0,7.5,2,1,0,1,0,0,63,100.0,0,0.0,0,0.0
9,9.0,,10.0,10.0,2022-11-13,ARI,@,LAR,"W, 27-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
