,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2023-09-07,KAN,,DET,"L, 20-21",,5,3,29,9.7,1,60.0,5.8,1,-3,0,-3.0,0,0,0,0,0,0,20,30.8,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2023-09-17,KAN,@,JAX,"W, 17-9",,2,2,20,10.0,0,100.0,10.0,0,0,0,,0,0,0,0,0,0,12,17.9,0,0.0,1,4.5
2,3.0,3.0,3.0,3.0,2023-09-24,KAN,,CHI,"W, 41-10",,7,5,59,11.8,0,71.4,8.4,0,0,0,,0,0,0,0,0,0,39,50.6,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2023-10-01,KAN,@,NYJ,"W, 23-20",,5,3,32,10.7,0,60.0,6.4,0,0,0,,0,0,0,0,0,0,32,45.7,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2023-10-08,KAN,@,MIN,"W, 27-20",,5,4,33,8.3,1,80.0,6.6,0,0,0,,0,0,0,0,0,0,20,30.3,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2023-10-12,KAN,,DEN,"W, 19-8",,4,4,72,18.0,0,100.0,18.0,0,0,0,,0,0,0,0,0,0,35,49.3,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2023-10-22,KAN,,LAC,"W, 31-17",*,6,5,60,12.0,1,83.3,10.0,0,0,0,,0,0,0,0,0,0,40,58.8,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2023-10-29,KAN,@,DEN,"L, 9-24",*,5,4,56,14.0,0,80.0,11.2,0,0,0,,0,0,0,0,0,0,37,60.7,0,0.0,0,0.0
8,9.0,9.0,9.0,9.0,2023-11-05,KAN,,MIA,"W, 21-14",*,2,2,17,8.5,1,100.0,8.5,0,0,0,,0,0,0,0,0,0,41,68.3,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2023-11-20,KAN,,PHI,"L, 17-21",,5,4,42,10.5,0,80.0,8.4,0,0,0,,0,0,0,0,0,0,45,57.0,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2023-11-26,KAN,@,LVR,"W, 31-17",*,10,8,107,13.4,1,80.0,10.7,0,0,0,,0,0,0,0,0,0,40,66.7,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2023-12-03,KAN,@,GNB,"L, 19-27",*,9,8,64,8.0,0,88.9,7.1,0,0,0,,0,0,0,0,0,0,46,68.7,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2023-12-10,KAN,,BUF,"L, 17-20",*,10,7,72,10.3,1,70.0,7.2,0,0,0,,1,1,0,0,0,0,56,84.8,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2023-12-17,KAN,@,NWE,"W, 27-17",*,9,9,91,10.1,1,100.0,10.1,0,0,0,,1,0,0,1,0,0,60,92.3,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2023-12-25,KAN,,LVR,"L, 14-20",,12,6,57,9.5,0,50.0,4.8,0,0,0,,0,0,0,0,0,0,57,75.0,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2023-12-31,KAN,,CIN,"W, 25-17",*,6,5,127,25.4,0,83.3,21.2,0,0,0,,0,0,0,0,0,0,42,77.8,0,0.0,0,0.0
16,16.0,,17.0,18.0,2024-01-07,KAN,@,LAC,"W, 13-12",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,10-6,,102,79,938,11.9,7,77.5,9.2,1,-3,0,-3.0,2,1,0,1,0,0,622,58.0,0,0.0,1,0.3
