,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,35.0,1.0,1.0,2024-09-09,NYJ,@,SFO,"L, 19-32",*,11,6,60,10.0,0,54.5,5.5,0,0,0,,0,0,0,0,0,0,49,96.1,0,0.0,0,0.0
1,2.0,36.0,2.0,2.0,2024-09-15,NYJ,@,TEN,"W, 24-17",*,6,4,57,14.3,0,66.7,9.5,1,5,0,5.0,0,0,0,0,0,0,55,96.5,0,0.0,0,0.0
2,3.0,37.0,3.0,3.0,2024-09-19,NYJ,,NWE,"W, 24-3",*,9,5,33,6.6,1,55.6,3.7,0,0,0,,0,0,0,0,0,0,64,87.7,0,0.0,0,0.0
3,4.0,38.0,4.0,4.0,2024-09-29,NYJ,,DEN,"L, 9-10",*,8,5,41,8.2,0,62.5,5.1,0,0,0,,1,1,0,0,0,0,71,95.9,0,0.0,0,0.0
4,5.0,39.0,5.0,5.0,2024-10-06,NYJ,@,MIN,"L, 17-23",*,23,13,101,7.8,1,56.5,4.4,0,0,0,,0,0,0,0,0,0,69,95.8,0,0.0,0,0.0
5,6.0,40.0,6.0,6.0,2024-10-14,NYJ,,BUF,"L, 20-23",*,10,8,107,13.4,1,80.0,10.7,0,0,0,,0,0,0,0,0,0,61,96.8,0,0.0,0,0.0
6,7.0,41.0,7.0,7.0,2024-10-20,NYJ,@,PIT,"L, 15-37",*,9,5,61,12.2,0,55.6,6.8,0,0,0,,0,0,0,0,0,0,57,100.0,0,0.0,0,0.0
7,8.0,42.0,8.0,8.0,2024-10-27,NYJ,@,NWE,"L, 22-25",*,8,5,113,22.6,0,62.5,14.1,0,0,0,,0,0,0,0,0,0,61,98.4,0,0.0,0,0.0
8,9.0,43.0,9.0,9.0,2024-10-31,NYJ,,HOU,"W, 21-13",*,10,9,90,10.0,2,90.0,9.0,0,0,0,,0,0,0,0,0,0,57,98.3,0,0.0,1,3.8
9,10.0,44.0,10.0,10.0,2024-11-10,NYJ,@,ARI,"L, 6-31",*,6,5,41,8.2,0,83.3,6.8,0,0,0,,0,0,0,0,0,0,56,96.6,0,0.0,0,0.0
10,11.0,45.0,11.0,11.0,2024-11-17,NYJ,,IND,"L, 27-28",*,8,4,18,4.5,0,50.0,2.3,0,0,0,,0,0,0,0,0,0,51,100.0,0,0.0,0,0.0
11,12.0,46.0,12.0,13.0,2024-12-01,NYJ,,SEA,"L, 21-26",*,10,5,41,8.2,0,50.0,4.1,0,0,0,,0,0,0,0,0,0,66,97.1,0,0.0,0,0.0
12,13.0,47.0,13.0,14.0,2024-12-08,NYJ,@,MIA,"L, 26-32 (OT)",*,10,7,114,16.3,0,70.0,11.4,0,0,0,,0,0,0,0,0,0,67,98.5,0,0.0,0,0.0
13,14.0,48.0,14.0,15.0,2024-12-15,NYJ,@,JAX,"W, 32-25",*,6,3,56,18.7,1,50.0,9.3,0,0,0,,0,0,0,0,0,0,57,98.3,0,0.0,0,0.0
14,15.0,49.0,15.0,16.0,2024-12-22,NYJ,,LAR,"L, 9-19",*,7,6,54,9.0,0,85.7,7.7,0,0,0,,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0
15,16.0,50.0,16.0,17.0,2024-12-29,NYJ,@,BUF,"L, 14-40",*,8,7,66,9.4,1,87.5,8.3,0,0,0,,1,1,0,0,0,0,52,82.5,0,0.0,0,0.0
16,17.0,51.0,17.0,18.0,2025-01-05,NYJ,,MIA,"W, 32-20",*,5,4,51,12.8,0,80.0,10.2,1,0,0,0.0,0,0,0,0,0,0,63,98.4,0,0.0,0,0.0
17,,,,,,,,,5-12,,154,101,1104,10.9,7,65.6,7.2,2,5,0,2.5,2,2,0,0,0,0,1025,96.2,0,0.0,1,0.2
