,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,27.0,1.0,1.0,2024-09-08,DAL,@,CLE,"W, 33-17",,0,0,,0,0,0,,,,0,0,1,-1,0,-1.0,0,0,0,0,0,0,1,1.6,0,0.0,0,0.0
1,2.0,28.0,2.0,2.0,2024-09-15,DAL,,NOR,"L, 19-44",,1,3,33.3,6,0,0,2.0,2.00,42.4,0,0,0,0,0,,0,0,0,0,0,0,3,4.3,0,0.0,0,0.0
2,2.0,,3.0,3.0,2024-09-22,DAL,,BAL,"L, 25-28",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,2.0,,4.0,4.0,2024-09-26,DAL,@,NYG,"W, 20-15",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2.0,,5.0,5.0,2024-10-06,DAL,@,PIT,"W, 20-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,3.0,29.0,6.0,6.0,2024-10-13,DAL,,DET,"L, 9-47",,8,11,72.7,46,0,1,4.2,0.09,42.2,0,0,1,2,0,2.0,0,0,0,0,0,0,18,26.1,0,0.0,0,0.0
6,3.0,,7.0,8.0,2024-10-27,DAL,@,SFO,"L, 24-30",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,4.0,30.0,8.0,9.0,2024-11-03,DAL,@,ATL,"L, 21-27",,13,25,52.0,115,1,0,4.6,5.40,77.9,0,0,1,4,0,4.0,1,0,0,1,0,0,30,39.0,0,0.0,0,0.0
8,5.0,31.0,9.0,10.0,2024-11-10,DAL,,PHI,"L, 6-34",*,13,23,56.5,45,0,0,2.0,1.96,61.7,1,10,2,2,0,1.0,2,2,0,0,-3,0,45,75.0,0,0.0,0,0.0
9,6.0,32.0,10.0,11.0,2024-11-18,DAL,,HOU,"L, 10-34",*,32,55,58.2,354,1,1,6.4,5.98,75.9,5,34,2,2,0,1.0,2,0,0,1,-5,0,83,100.0,0,0.0,0,0.0
10,7.0,33.0,11.0,12.0,2024-11-24,DAL,@,WAS,"W, 34-26",*,24,32,75.0,247,2,0,7.7,8.97,117.6,1,6,4,1,0,0.3,1,0,0,1,-1,0,64,97.0,0,0.0,0,0.0
11,8.0,34.0,12.0,13.0,2024-11-28,DAL,,NYG,"W, 27-20",*,21,36,58.3,195,1,0,5.4,5.97,82.5,0,0,5,0,0,0.0,1,0,0,1,0,0,76,100.0,0,0.0,0,0.0
12,9.0,35.0,13.0,14.0,2024-12-09,DAL,,CIN,"L, 20-27",*,16,31,51.6,183,2,1,5.9,5.74,77.8,3,17,2,5,0,2.5,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
13,10.0,36.0,14.0,15.0,2024-12-15,DAL,@,CAR,"W, 30-14",*,18,29,62.1,214,3,0,7.4,9.45,119.0,1,15,4,5,0,1.3,2,1,0,1,-1,0,73,100.0,0,0.0,0,0.0
14,11.0,37.0,15.0,16.0,2024-12-22,DAL,,TAM,"W, 26-24",*,26,35,74.3,292,1,0,8.3,8.91,108.3,1,6,3,-4,0,-1.3,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
15,12.0,38.0,16.0,17.0,2024-12-29,DAL,@,PHI,"L, 7-41",*,15,28,53.6,147,1,2,5.3,2.75,50.7,1,7,1,2,0,2.0,0,0,0,0,0,0,59,95.2,0,0.0,0,0.0
16,12.0,,17.0,18.0,2025-01-05,DAL,,WAS,"L, 19-23",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,5-7,,187,308,60.7,1844,12,5,6.0,6.04,83.8,13,95,26,18,0,0.7,9,3,0,5,-10,0,572,69.8,0,0.0,0,0.0
