,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,26.0,1.0,1.0,2024-09-08,DAL,@,CLE,"W, 33-17",*,2,1,12,12.0,0,50.0,6.0,0,0,0,1,0,0,42,66.7,0,0.0,7,19.4
1,2.0,27.0,2.0,2.0,2024-09-15,DAL,,NOR,"L, 19-44",*,9,6,82,13.7,0,66.7,9.1,0,0,0,1,0,0,60,85.7,0,0.0,0,0.0
2,3.0,28.0,3.0,3.0,2024-09-22,DAL,,BAL,"L, 25-28",*,5,3,42,14.0,1,60.0,8.4,0,0,0,0,0,0,60,75.0,0,0.0,4,14.3
3,4.0,29.0,4.0,4.0,2024-09-26,DAL,@,NYG,"W, 20-15",*,3,3,24,8.0,0,100.0,8.0,0,0,0,0,0,0,39,69.6,0,0.0,3,12.0
4,5.0,30.0,5.0,5.0,2024-10-06,DAL,@,PIT,"W, 20-17",*,10,7,87,12.4,1,70.0,8.7,0,0,0,0,0,0,68,89.5,0,0.0,0,0.0
5,6.0,31.0,6.0,6.0,2024-10-13,DAL,,DET,"L, 9-47",*,5,4,43,10.8,0,80.0,8.6,0,0,0,0,0,0,64,92.8,0,0.0,0,0.0
6,7.0,32.0,7.0,8.0,2024-10-27,DAL,@,SFO,"L, 24-30",*,3,3,44,14.7,0,100.0,14.7,0,0,0,0,0,0,55,88.7,0,0.0,0,0.0
7,8.0,33.0,8.0,9.0,2024-11-03,DAL,@,ATL,"L, 21-27",*,6,3,19,6.3,1,50.0,3.2,0,0,0,0,0,0,73,94.8,0,0.0,0,0.0
8,9.0,34.0,9.0,10.0,2024-11-10,DAL,,PHI,"L, 6-34",*,5,3,14,4.7,0,60.0,2.8,0,0,0,0,0,0,56,93.3,0,0.0,0,0.0
9,10.0,35.0,10.0,11.0,2024-11-18,DAL,,HOU,"L, 10-34",*,5,2,21,10.5,0,40.0,4.2,0,0,0,0,0,0,66,79.5,0,0.0,0,0.0
10,11.0,36.0,11.0,12.0,2024-11-24,DAL,@,WAS,"W, 34-26",*,4,2,22,11.0,1,50.0,5.5,0,0,0,0,0,0,64,97.0,0,0.0,2,5.3
11,12.0,37.0,12.0,13.0,2024-11-28,DAL,,NYG,"W, 27-20",*,4,2,41,20.5,0,50.0,10.3,0,0,0,0,0,0,55,72.4,0,0.0,0,0.0
12,13.0,38.0,13.0,14.0,2024-12-09,DAL,,CIN,"L, 20-27",,3,0,0,,0,0.0,0.0,0,0,0,0,0,0,39,65.0,0,0.0,0,0.0
13,14.0,39.0,14.0,15.0,2024-12-15,DAL,@,CAR,"W, 30-14",*,2,1,11,11.0,1,50.0,5.5,0,0,0,0,0,0,36,49.3,0,0.0,0,0.0
14,15.0,40.0,15.0,16.0,2024-12-22,DAL,,TAM,"W, 26-24",,3,2,20,10.0,1,66.7,6.7,0,0,0,0,0,0,17,28.3,0,0.0,0,0.0
15,16.0,41.0,16.0,17.0,2024-12-29,DAL,@,PHI,"L, 7-41",*,4,3,30,10.0,1,75.0,7.5,0,0,0,0,0,0,42,67.7,0,0.0,0,0.0
16,17.0,42.0,17.0,18.0,2025-01-05,DAL,,WAS,"L, 19-23",*,6,4,98,24.5,0,66.7,16.3,0,0,0,0,0,0,56,71.8,0,0.0,0,0.0
17,,,,,,,,,7-10,,79,49,610,12.4,7,62.0,7.7,0,0,0,2,0,0,892,76.2,0,0.0,16,3.3
