,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2021,22,DET,NFL,WR,17,9,119,90,912,10.1,5,48,59.7,37,5.3,53.6,75.6,7.7,7,61,1,2,42.9,26,8.7,3.6,0.4,97,10.0,973,6,0,8,
1,2022,23,DET,NFL,WR,16,16,146,106,1161,11.0,6,68,62.3,49,6.6,72.6,72.6,8.0,9,95,0,3,55.6,58,10.6,5.9,0.6,115,10.9,1256,6,0,13,PB
2,2023,24,DET,NFL,WR,16,16,164,119,1515,12.7,10,75,61.6,70,7.4,94.7,72.6,9.2,4,24,0,2,75.0,11,6.0,1.5,0.3,123,12.5,1539,10,1,15,"PB,AP-1"
3,2024,25,DET,NFL,WR,17,17,141,115,1263,11.0,12,73,70.2,66,6.8,74.3,81.6,9.0,2,6,0,1,50.0,10,3.0,0.4,0.1,117,10.8,1269,12,1,14,"PB,AP-1,AP OPoY-11"
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,66,58,570,430,4851,11.3,33,264,63.5,70,6.5,73.5,75.4,8.5,22,186,1,8,54.5,58,8.5,2.8,0.3,452,11.1,5037,34,2,50,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,15,147,111,1250,11.3,9,68,63.5,70,6.5,73.5,75.4,8.5,6,48,0,2,54.5,58,8.5,2.8,0.3,116,2.9,1297,9,1,13,
