,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2022-09-11,DET,,PHI,"L, 35-38",*,12,8,64,8.0,1,66.7,5.3,0,0,0,,61,88.4,0,0.0,0,0.0
1,2.0,19.0,2.0,2.0,2022-09-18,DET,,WAS,"W, 36-27",*,12,9,116,12.9,2,75.0,9.7,2,68,0,34.0,52,85.2,0,0.0,1,3.1
2,3.0,20.0,3.0,3.0,2022-09-25,DET,@,MIN,"L, 24-28",*,9,6,73,12.2,0,66.7,8.1,0,0,0,,57,73.1,0,0.0,0,0.0
3,3.0,,4.0,4.0,2022-10-02,DET,,SEA,"L, 45-48",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,4.0,21.0,5.0,5.0,2022-10-09,DET,@,NWE,"L, 0-29",*,6,4,18,4.5,0,66.7,3.0,0,0,0,,21,31.8,0,0.0,0,0.0
5,5.0,22.0,6.0,7.0,2022-10-23,DET,@,DAL,"L, 6-24",*,1,1,4,4.0,0,100.0,4.0,0,0,0,,10,16.9,0,0.0,0,0.0
6,6.0,23.0,7.0,8.0,2022-10-30,DET,,MIA,"L, 27-31",*,10,7,69,9.9,0,70.0,6.9,0,0,0,,57,95.0,0,0.0,0,0.0
7,7.0,24.0,8.0,9.0,2022-11-06,DET,,GNB,"W, 15-9",*,9,4,55,13.8,0,44.4,6.1,0,0,0,,60,96.8,0,0.0,0,0.0
8,8.0,25.0,9.0,10.0,2022-11-13,DET,@,CHI,"W, 31-30",*,11,10,119,11.9,0,90.9,10.8,1,2,0,2.0,50,80.6,0,0.0,0,0.0
9,9.0,26.0,10.0,11.0,2022-11-20,DET,@,NYG,"W, 31-18",*,8,7,76,10.9,0,87.5,9.5,1,4,0,4.0,60,89.6,0,0.0,1,3.8
10,10.0,27.0,11.0,12.0,2022-11-24,DET,,BUF,"L, 25-28",*,10,9,122,13.6,1,90.0,12.2,1,7,0,7.0,62,87.3,0,0.0,0,0.0
11,11.0,28.0,12.0,13.0,2022-12-04,DET,,JAX,"W, 40-14",*,12,11,114,10.4,2,91.7,9.5,1,2,0,2.0,66,86.8,0,0.0,0,0.0
12,12.0,29.0,13.0,14.0,2022-12-11,DET,,MIN,"W, 34-23",*,9,6,68,11.3,0,66.7,7.6,1,6,0,6.0,61,87.1,0,0.0,1,3.4
13,13.0,30.0,14.0,15.0,2022-12-18,DET,@,NYJ,"W, 20-17",*,10,7,76,10.9,0,70.0,7.6,1,6,0,6.0,57,83.8,0,0.0,0,0.0
14,14.0,31.0,15.0,16.0,2022-12-24,DET,@,CAR,"L, 23-37",*,13,7,76,10.9,0,53.8,5.8,1,0,0,0.0,55,83.3,0,0.0,0,0.0
15,15.0,32.0,16.0,17.0,2023-01-01,DET,,CHI,"W, 41-10",*,5,4,62,15.5,0,80.0,12.4,0,0,0,,50,70.4,0,0.0,0,0.0
16,16.0,33.0,17.0,18.0,2023-01-08,DET,@,GNB,"W, 20-16",*,9,6,49,8.2,0,66.7,5.4,0,0,0,,53,85.5,0,0.0,0,0.0
17,,,,,,,,,9-7,,146,106,1161,11.0,6,72.6,8.0,9,95,0,10.6,832,77.9,0,0.0,3,0.7
