,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,63.0,1.0,1.0,2024-09-06,PHI,,GNB,"W, 34-29",*,20,34,58.8,278,2,2,8.2,6.71,80.3,2,12,13,33,0,2.5,2,1,0,0,-8,0,76,100.0,0,0.0,0,0.0
1,2.0,64.0,2.0,2.0,2024-09-16,PHI,,ATL,"L, 21-22",*,23,30,76.7,183,1,1,6.1,5.27,88.6,1,4,13,85,1,6.5,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
2,3.0,65.0,3.0,3.0,2024-09-22,PHI,@,NOR,"W, 15-12",*,29,38,76.3,311,0,1,8.2,7.00,88.8,4,23,8,25,0,3.1,1,1,0,0,0,0,72,100.0,0,0.0,0,0.0
3,4.0,66.0,4.0,4.0,2024-09-29,PHI,@,TAM,"L, 16-33",*,18,30,60.0,158,1,0,5.3,5.93,85.1,6,44,8,20,1,2.5,2,1,0,0,0,0,57,100.0,0,0.0,0,0.0
4,5.0,67.0,5.0,6.0,2024-10-13,PHI,,CLE,"W, 20-16",*,16,25,64.0,264,2,0,10.6,12.16,126.1,1,8,14,33,0,2.4,0,0,0,1,0,0,62,100.0,0,0.0,0,0.0
5,6.0,68.0,6.0,7.0,2024-10-20,PHI,@,NYG,"W, 28-3",*,10,14,71.4,114,1,0,8.1,9.57,119.3,4,36,7,22,2,3.1,0,0,0,0,0,0,54,81.8,0,0.0,0,0.0
6,7.0,69.0,7.0,8.0,2024-10-27,PHI,@,CIN,"W, 37-17",*,16,20,80.0,236,1,0,11.8,12.80,132.5,0,0,10,37,3,3.7,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0
7,8.0,70.0,8.0,9.0,2024-11-03,PHI,,JAX,"W, 28-23",*,18,24,75.0,230,2,0,9.6,11.25,132.3,3,20,13,67,1,5.2,0,0,0,0,0,0,79,100.0,0,0.0,0,0.0
8,9.0,71.0,9.0,10.0,2024-11-10,PHI,@,DAL,"W, 34-6",*,14,20,70.0,202,2,1,10.1,9.85,115.0,5,46,7,56,2,8.0,1,1,0,0,0,0,54,79.4,0,0.0,0,0.0
9,10.0,72.0,10.0,11.0,2024-11-14,PHI,,WAS,"W, 26-18",*,18,28,64.3,221,0,0,7.9,7.89,88.5,2,15,10,39,1,3.9,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
10,11.0,73.0,11.0,12.0,2024-11-24,PHI,@,LAR,"W, 37-20",*,15,22,68.2,179,1,0,8.1,9.05,108.0,1,12,12,39,0,3.3,0,0,0,0,0,0,71,97.3,0,0.0,0,0.0
11,12.0,74.0,12.0,13.0,2024-12-01,PHI,@,BAL,"W, 24-19",*,11,19,57.9,118,1,0,6.2,7.26,93.7,2,6,9,29,1,3.2,1,0,0,1,0,0,56,100.0,0,0.0,0,0.0
12,13.0,75.0,13.0,14.0,2024-12-08,PHI,,CAR,"W, 22-16",*,14,21,66.7,108,2,0,5.1,7.05,110.8,4,25,8,59,1,7.4,1,0,0,0,0,0,58,100.0,0,0.0,0,0.0
13,14.0,76.0,14.0,15.0,2024-12-15,PHI,,PIT,"W, 27-13",*,25,32,78.1,290,2,0,9.1,10.31,125.3,3,20,15,45,1,3.0,1,1,0,0,0,0,80,100.0,0,0.0,0,0.0
14,15.0,77.0,15.0,16.0,2024-12-22,PHI,@,WAS,"L, 33-36",*,1,4,25.0,11,0,0,2.8,2.75,39.6,0,0,3,41,0,13.7,0,0,0,0,0,0,12,16.2,0,0.0,0,0.0
15,15.0,,16.0,17.0,2024-12-29,PHI,,DAL,"W, 41-7",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,15.0,,17.0,18.0,2025-01-05,PHI,,NYG,"W, 20-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,12-3,,248,361,68.7,2903,18,5,8.0,8.42,103.7,38,271,150,630,14,4.2,9,5,0,2,-8,0,934,91.2,0,0.0,0,0.0
