,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,58.0,1.0,1.0,2023-09-11,BUF,@,NYJ,"L, 16-22 (OT)",*,4,3,25,8.3,0,75.0,6.3,58,84.1,0,0.0,0,0.0
1,2.0,59.0,2.0,2.0,2023-09-17,BUF,,LVR,"W, 38-10",*,5,3,10,3.3,1,60.0,2.0,55,70.5,0,0.0,0,0.0
2,3.0,60.0,3.0,3.0,2023-09-24,BUF,@,WAS,"W, 37-3",*,3,1,11,11.0,0,33.3,3.7,41,60.3,0,0.0,0,0.0
3,4.0,61.0,4.0,4.0,2023-10-01,BUF,,MIA,"W, 48-20",*,1,1,12,12.0,0,100.0,12.0,29,50.0,0,0.0,0,0.0
4,5.0,62.0,5.0,5.0,2023-10-08,BUF,,JAX,"L, 20-25",*,6,3,17,5.7,0,50.0,2.8,42,70.0,0,0.0,0,0.0
5,6.0,63.0,6.0,6.0,2023-10-15,BUF,,NYG,"W, 14-9",*,6,3,17,5.7,0,50.0,2.8,46,75.4,0,0.0,0,0.0
6,7.0,64.0,7.0,7.0,2023-10-22,BUF,@,NWE,"L, 25-29",*,3,1,10,10.0,0,33.3,3.3,45,63.4,0,0.0,0,0.0
7,7.0,,8.0,8.0,2023-10-26,BUF,,TAM,"W, 24-18",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,7.0,,9.0,9.0,2023-11-05,BUF,@,CIN,"L, 18-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,7.0,,10.0,10.0,2023-11-13,BUF,,DEN,"L, 22-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,7.0,,11.0,11.0,2023-11-19,BUF,,NYJ,"W, 32-6",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,7.0,,12.0,12.0,2023-11-26,BUF,@,PHI,"L, 34-37 (OT)",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,8.0,65.0,13.0,14.0,2023-12-10,BUF,@,KAN,"W, 20-17",*,3,3,36,12.0,0,100.0,12.0,36,46.8,0,0.0,0,0.0
13,9.0,66.0,14.0,15.0,2023-12-17,BUF,,DAL,"W, 31-10",*,0,0,0,,0,,,42,61.8,0,0.0,0,0.0
14,10.0,67.0,15.0,16.0,2023-12-23,BUF,@,LAC,"W, 24-22",*,2,2,26,13.0,0,100.0,13.0,26,47.3,0,0.0,0,0.0
15,11.0,68.0,16.0,17.0,2023-12-31,BUF,,NWE,"W, 27-21",*,0,0,0,,0,,,30,43.5,0,0.0,0,0.0
16,12.0,69.0,17.0,18.0,2024-01-07,BUF,@,MIA,"W, 21-14",,3,2,22,11.0,1,66.7,7.3,37,47.4,0,0.0,0,0.0
17,,,,,,,,,9-3,,36,22,186,8.5,2,61.1,5.2,487,60.0,0,0.0,0,0.0
