,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,70.0,1.0,1.0,2024-09-08,BUF,,ARI,"W, 34-28",*,2,1,23,23.0,0,50.0,11.5,36,58.1,0,0.0,0,0.0
1,2.0,71.0,2.0,2.0,2024-09-12,BUF,@,MIA,"W, 31-10",,0,0,0,,0,,,24,53.3,0,0.0,0,0.0
2,3.0,72.0,3.0,3.0,2024-09-23,BUF,,JAX,"W, 47-10",*,2,1,7,7.0,0,50.0,3.5,33,51.6,0,0.0,0,0.0
3,4.0,73.0,4.0,4.0,2024-09-29,BUF,@,BAL,"L, 10-35",,1,1,0,0.0,0,100.0,0.0,27,45.8,0,0.0,0,0.0
4,5.0,74.0,5.0,5.0,2024-10-06,BUF,@,HOU,"L, 20-23",*,0,0,0,,0,,,33,54.1,0,0.0,0,0.0
5,6.0,75.0,6.0,6.0,2024-10-14,BUF,@,NYJ,"W, 23-20",*,1,1,12,12.0,1,100.0,12.0,42,60.9,0,0.0,0,0.0
6,7.0,76.0,7.0,7.0,2024-10-20,BUF,,TEN,"W, 34-10",*,3,1,5,5.0,0,33.3,1.7,31,56.4,0,0.0,0,0.0
7,8.0,77.0,8.0,8.0,2024-10-27,BUF,@,SEA,"W, 31-10",*,2,2,50,25.0,0,100.0,25.0,41,53.9,0,0.0,0,0.0
8,9.0,78.0,9.0,9.0,2024-11-03,BUF,,MIA,"W, 30-27",*,2,1,5,5.0,0,50.0,2.5,43,65.2,0,0.0,0,0.0
9,10.0,79.0,10.0,10.0,2024-11-10,BUF,@,IND,"W, 30-20",*,3,2,40,20.0,0,66.7,13.3,52,70.3,0,0.0,0,0.0
10,11.0,80.0,11.0,11.0,2024-11-17,BUF,,KAN,"W, 30-21",*,6,4,40,10.0,0,66.7,6.7,61,83.6,0,0.0,0,0.0
11,12.0,81.0,12.0,13.0,2024-12-01,BUF,,SFO,"W, 35-10",*,2,2,56,28.0,0,100.0,28.0,28,48.3,0,0.0,0,0.0
12,13.0,82.0,13.0,14.0,2024-12-08,BUF,@,LAR,"L, 42-44",*,1,1,5,5.0,0,100.0,5.0,49,81.7,0,0.0,1,3.0
13,14.0,83.0,14.0,15.0,2024-12-15,BUF,@,DET,"W, 48-42",,3,2,42,21.0,0,66.7,14.0,51,72.9,0,0.0,2,5.6
14,15.0,84.0,15.0,16.0,2024-12-22,BUF,,NWE,"W, 24-21",*,2,2,22,11.0,0,100.0,11.0,33,55.9,0,0.0,1,4.2
15,16.0,85.0,16.0,17.0,2024-12-29,BUF,,NYJ,"W, 40-14",*,3,1,4,4.0,0,33.3,1.3,34,48.6,0,0.0,0,0.0
16,16.0,,17.0,18.0,2025-01-05,BUF,@,NWE,"L, 16-23",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,13-3,,33,22,311,14.1,1,66.7,9.4,618,60.5,0,0.0,4,1.0
